,start,stop,name
0,0.0,1.0670625,1
1,1.0670625,1.9301249999999999,0
2,1.9301249999999999,3.2296250000000004,1
3,3.2296250000000004,10.087378590724436,0
4,10.087378590724436,10.894812499999999,1
5,10.894812499999999,11.567499999999999,0
6,11.567499999999999,12.26075,1
7,12.26075,17.767033386261936,0
8,17.767033386261936,21.288625,2
9,21.288625,25.91862227537995,0
10,25.91862227537995,28.0341875,2
11,28.0341875,29.474125,1
12,29.474125,32.09803855075516,0
13,32.09803855075516,32.8619375,1
14,32.8619375,34.2098125,0
15,34.2098125,36.2300625,1
16,36.2300625,37.80415077313777,0
17,37.80415077313777,40.87775,1
18,40.87775,41.3553125,0
19,41.3553125,42.622,1
20,42.622,44.53625,0
21,44.53625,46.282875,1
22,46.282875,47.6010625,3
23,47.6010625,48.1340625,0
24,48.1340625,50.2400625,1
25,50.2400625,63.93512084353266,0
26,63.93512084353266,64.9120625,1
27,64.9120625,78.82249634102713,0
28,78.82249634102713,80.786,3
29,80.786,82.49293750000001,0
30,82.49293750000001,83.43881250000001,3
31,83.43881250000001,83.9950625,1
32,83.9950625,85.49729742924133,0
33,85.49729742924133,86.15937500000001,1
34,86.15937500000001,87.251,0
35,87.251,89.33831250000001,3
36,89.33831250000001,90.00968750000001,1
37,90.00968750000001,95.36501029501576,0
38,95.36501029501576,97.23425,3
39,97.23425,99.03250000000001,0
40,99.03250000000001,99.69718750000001,1
41,99.69718750000001,102.2715,3
42,102.2715,104.04937500000001,0
43,104.04937500000001,105.33550000000001,3
44,105.33550000000001,106.39062500000001,0
45,106.39062500000001,107.66375000000001,1
46,107.66375000000001,108.1721875,0
47,108.1721875,108.62681250000001,3
48,108.62681250000001,109.29225000000001,1
49,109.29225000000001,111.29321511573978,0
50,111.29321511573978,112.07156250000001,3
51,112.07156250000001,112.791375,0
52,112.791375,113.89068750000001,1
53,113.89068750000001,115.1224375,0
54,115.1224375,115.80137500000001,3
55,115.80137500000001,116.3676875,0
56,116.3676875,117.29412500000001,1
57,117.29412500000001,119.25293750000002,3
58,119.25293750000002,119.737875,0
59,119.737875,120.28306250000001,1
60,120.28306250000001,120.913875,0
61,120.913875,122.9415625,1
62,122.9415625,127.21026499922809,3
63,127.21026499922809,128.3970625,1
64,128.3970625,129.7130625,3
65,129.7130625,130.35181250000002,1
66,130.35181250000002,130.872125,1
67,130.872125,134.82487741775822,1
68,134.82487741775822,135.4293125,3
69,135.4293125,136.01068750000002,0
70,136.01068750000002,137.263,1
71,137.263,138.181625,3
72,138.181625,139.3401875,1
73,139.3401875,141.4389375,3
74,141.4389375,143.01587500000002,1
75,143.01587500000002,143.5594375,0
76,143.5594375,144.6636875,3
77,144.6636875,146.2519375,1
78,146.2519375,146.83993750000002,0
79,146.83993750000002,149.30368750000002,3
80,149.30368750000002,150.3198125,1
81,150.3198125,151.5865625,0
82,151.5865625,152.2696875,3
83,152.2696875,152.7670625,1
84,152.7670625,154.25412500000002,3
85,154.25412500000002,156.841375,1
86,156.841375,157.47081250000002,0
87,157.47081250000002,158.6611875,3
88,158.6611875,159.1329375,0
89,159.1329375,160.01543750000002,1
90,160.01543750000002,160.98237500000002,0
91,160.98237500000002,162.3178125,1
92,162.3178125,163.0078125,0
93,163.0078125,164.391875,3
94,164.391875,164.872,1
95,164.872,165.61687500000002,0
96,165.61687500000002,167.00975,1
97,167.00975,169.5331875,0
98,169.5331875,170.17675,1
99,170.17675,171.7570216402311,0
100,171.7570216402311,173.02425000000002,1
101,173.02425000000002,174.019375,0
102,174.019375,175.54250000000002,1
103,175.54250000000002,176.441,0
104,176.441,180.0,1
