,start,stop,name
0,0.0,0.9499375000000001,0
1,0.9499375000000001,2.4348125,1
2,2.4348125,3.6991250000000004,0
3,3.6991250000000004,4.195437500000001,2
4,4.195437500000001,4.5974375,0
5,4.5974375,6.5150625,3
6,6.5150625,7.6289375,0
7,7.6289375,13.183124999999999,1
8,13.183124999999999,14.3361875,3
9,14.3361875,14.788375,0
10,14.788375,17.5875625,1
11,17.5875625,18.7385,3
12,18.7385,19.9641875,1
13,19.9641875,23.382875,3
14,23.382875,24.22425,2
15,24.22425,24.946375,3
16,24.946375,25.3151875,2
17,25.3151875,26.05725,0
18,26.05725,27.1851875,3
19,27.1851875,27.7633125,0
20,27.7633125,29.2370625,2
21,29.2370625,29.8109375,0
22,29.8109375,32.3318125,3
23,32.3318125,32.6998125,0
24,32.6998125,34.414125,3
25,34.414125,35.7098125,2
26,35.7098125,37.082375,3
27,37.082375,38.76625,1
28,38.76625,39.7211875,2
29,39.7211875,41.2928125,3
30,41.2928125,43.6821875,2
31,43.6821875,44.1500625,0
32,44.1500625,45.4114375,2
33,45.4114375,46.0526875,0
34,46.0526875,47.5245625,3
35,47.5245625,49.2696875,2
36,49.2696875,49.8804375,0
37,49.8804375,50.7148125,2
38,50.7148125,51.1500625,0
39,51.1500625,52.255875,2
40,52.255875,53.0516875,0
41,53.0516875,56.4245,2
42,56.4245,57.1715625,0
43,57.1715625,57.8189375,2
44,57.8189375,58.2119375,0
45,58.2119375,58.964875,2
46,58.964875,59.4240625,0
47,59.4240625,59.9361875,2
48,59.9361875,61.6986875,3
49,61.6986875,65.88431250000001,2
50,65.88431250000001,66.5796875,0
51,66.5796875,67.490875,2
52,67.490875,68.119375,0
53,68.119375,68.88062500000001,2
54,68.88062500000001,69.493875,3
55,69.493875,71.38834904116763,2
56,71.38834904116763,74.53018750000001,3
57,74.53018750000001,74.96406250000001,0
58,74.96406250000001,76.5785,3
59,76.5785,79.1356875,2
60,79.1356875,79.7108125,0
61,79.7108125,85.14925000000001,2
62,85.14925000000001,87.25018750000001,0
63,87.25018750000001,92.56425,2
64,92.56425,93.06387500000001,0
65,93.06387500000001,94.17337500000001,2
66,94.17337500000001,94.81437500000001,0
67,94.81437500000001,96.9288125,2
68,96.9288125,98.70037500000001,1
69,98.70037500000001,101.32887500000001,2
70,101.32887500000001,102.825,0
71,102.825,107.06525,1
72,107.06525,108.00556250000001,0
73,108.00556250000001,110.72918750000001,2
74,110.72918750000001,111.50431250000001,0
75,111.50431250000001,112.830375,3
76,112.830375,113.28925000000001,2
77,113.28925000000001,113.84225,0
78,113.84225,114.33018750000001,3
79,114.33018750000001,116.64537500000002,1
80,116.64537500000002,118.084,2
81,118.084,120.0,3
