,start,stop,name
0,0,0.9923125,1
1,0.9923125,2.24075,0
2,2.24075,2.6188125,2
3,2.6188125,5.2454375,0
4,5.2454375,5.6771875,2
5,5.6771875,7.4964375,0
6,7.4964375,8.12375,1
7,8.12375,8.4705,0
8,8.4705,9.673875,2
9,9.673875,14.5720625,0
10,14.5720625,16.0911875,2
11,16.0911875,16.6144375,0
12,16.6144375,17.1466875,1
13,17.1466875,18.8879375,2
14,18.8879375,19.3811875,0
15,19.3811875,20.3040625,1
16,20.3040625,21.58725,0
17,21.58725,22.81375,2
18,22.81375,25.3304375,0
19,25.3304375,26.9546875,1
20,26.9546875,27.5848125,0
21,27.5848125,29.4178125,1
22,29.4178125,30.031375,0
23,30.031375,31.9236875,2
24,31.9236875,33.08885346,0
25,33.08885346,33.8285625,1
26,33.8285625,36.51031318,0
27,36.51031318,38.0428125,1
28,38.0428125,38.4553125,0
29,38.4553125,39.37325,1
30,39.37325,41.28108095,0
31,41.28108095,42.189375,2
32,42.189375,42.9308125,1
33,42.9308125,44.58425,0
34,44.58425,46.3295,1
35,46.3295,46.9636875,2
36,46.9636875,52.0056875,0
37,52.0056875,52.3486875,1
38,52.3486875,53.273375,2
39,53.273375,54.202625,1
40,54.202625,56.61725,0
41,56.61725,57.8995625,2
42,57.8995625,60.4538125,1
43,60.4538125,63.8551392,0
44,63.8551392,66.4654375,1
45,66.4654375,67.194625,0
46,67.194625,67.9971875,1
47,67.9971875,73.9898125,0
48,73.9898125,74.9678125,1
49,74.9678125,76.2591875,0
50,76.2591875,76.715375,1
51,76.715375,77.2115625,2
52,77.2115625,78.36020081,0
53,78.36020081,79.2945625,1
54,79.2945625,79.6913125,0
55,79.6913125,80.0589375,2
56,80.0589375,82.0264375,1
57,82.0264375,82.505875,2
58,82.505875,84.3665625,1
59,84.3665625,86.9894375,0
60,86.9894375,88.3416875,1
61,88.3416875,96.7164375,0
62,96.7164375,97.5705,2
63,97.5705,97.9016875,0
64,97.9016875,98.4244375,1
65,98.4244375,98.705375,1
66,98.705375,99.434625,2
67,99.434625,100.2421414,0
68,100.2421414,103.1236875,1
69,103.1236875,103.6438125,0
70,103.6438125,104.6091875,2
71,104.6091875,111.8245625,0
72,111.8245625,112.8285625,3
73,112.8285625,113.7118125,0
74,113.7118125,114.2700625,2
75,114.2700625,117.6090625,0
76,117.6090625,119.695,2
77,119.695,120.770375,3
78,120.770375,123.916375,0
79,123.916375,124.9025625,3
80,124.9025625,125.405625,0
81,125.405625,127.3155625,3
82,127.3155625,128.0594375,2
83,128.0594375,128.525875,0
84,128.525875,129.124875,3
85,129.124875,129.555875,0
86,129.555875,132.6035,3
87,132.6035,134.977625,2
88,134.977625,135.9071875,0
89,135.9071875,138.5721875,2
90,138.5721875,140.0670625,3
91,140.0670625,140.40325,0
92,140.40325,142.3746875,3
93,142.3746875,143.0966875,0
94,143.0966875,144.094375,2
95,144.094375,145.338875,3
96,145.338875,145.683,0
97,145.683,146.126125,2
98,146.126125,146.6264375,0
99,146.6264375,148.5218125,2
100,148.5218125,149.171375,3
101,149.171375,151.718125,0
102,151.718125,153.202625,3
103,153.202625,153.9228125,0
104,153.9228125,156.0209375,3
105,156.0209375,156.464375,0
106,156.464375,157.7444375,3
107,157.7444375,158.2474375,0
108,158.2474375,160.592625,3
109,160.592625,161.1495,0
110,161.1495,162.807,3
111,162.807,163.3364375,0
112,163.3364375,164.089,3
113,164.089,164.5229375,0
114,164.5229375,164.969375,2
115,164.969375,165.5145,3
116,165.5145,165.760625,0
117,165.760625,167.401875,3
118,167.401875,168.245625,0
119,168.245625,169.088875,3
120,169.088875,170.0319375,0
121,170.0319375,171.91625,3
122,171.91625,173.0534375,2
123,173.0534375,174.020625,0
124,174.020625,175.298,3
125,175.298,175.8629375,2
126,175.8629375,177.3785,3
127,177.3785,177.8529375,0
128,177.8529375,178.33225,2
129,178.33225,183.602,0
130,183.602,184.7075625,2
131,184.7075625,185.4163125,3
132,185.4163125,185.7924375,0
133,185.7924375,186.2250625,3
134,186.2250625,187.3405,0
135,187.3405,189.0145625,3
136,189.0145625,189.444,2
137,189.444,192.22775,0
138,192.22775,193.3364375,3
139,193.3364375,194.1556875,0
140,194.1556875,195.7960625,2
141,195.7960625,197.5279274,0
142,197.5279274,200.618375,3
143,200.618375,201.0825,0
144,201.0825,201.636625,2
145,201.636625,204.467125,0
146,204.467125,207.92125,3
147,207.92125,208.8063125,0
148,208.8063125,210.1555625,2
149,210.1555625,210.5645,0
150,210.5645,211.7706875,3
151,211.7706875,212.425875,2
152,212.425875,214.8301875,0
153,214.8301875,215.76975,2
154,215.76975,216.2724375,3
155,216.2724375,218.156625,0
156,218.156625,218.651,3
157,218.651,234.40225,0
158,234.40225,235.657,3
159,235.657,236.1600625,0
160,236.1600625,237.1365625,3
161,237.1365625,238.1299375,0
162,238.1299375,238.6976875,3
163,238.6976875,240.426875,2
164,240.426875,242.49225,3
165,242.49225,242.859,0
166,242.859,244.01075,3
167,244.01075,244.7960625,2
168,244.7960625,245.8688125,0
169,245.8688125,246.23375,2
170,246.23375,255.1485,0
171,255.1485,255.6778125,2
172,255.6778125,256.143625,0
173,256.143625,257.228,1
174,257.228,259.5794169,0
175,259.5794169,261.43325,2
176,261.43325,263.8769375,1
177,263.8769375,265.1415625,2
178,265.1415625,266.375875,0
179,266.375875,268.9678125,1
180,268.9678125,270.7518125,0
181,270.7518125,295.7470099,0
182,295.7470099,296.64725,1
183,296.64725,300,0
