,start,stop,name
0,0.0,2.48875,1
1,2.48875,2.8473125,2
2,2.8473125,3.2710625,0
3,3.2710625,5.1440625,1
4,5.1440625,5.839625,0
5,5.839625,8.628375,1
6,8.628375,9.70125069597674,0
7,9.70125069597674,10.0844375,1
8,10.0844375,10.711375,0
9,10.711375,11.838125,3
10,11.838125,13.948812499999999,2
11,13.948812499999999,14.288625,1
12,14.288625,15.36445981894294,0
13,15.36445981894294,16.431625,1
14,16.431625,16.993875,2
15,16.993875,18.042625,0
16,18.042625,19.6519375,3
17,19.6519375,20.40525,0
18,20.40525,23.12992081331326,1
19,23.12992081331326,26.695375,0
20,26.695375,27.4000625,2
21,27.4000625,29.59725,1
22,29.59725,30.014499999999998,0
23,30.014499999999998,30.471875,3
24,30.471875,34.5035625,1
25,34.5035625,35.5925625,3
26,35.5925625,37.34594102873672,1
27,37.34594102873672,38.304125,0
28,38.304125,38.68775,2
29,38.68775,39.1124375,0
30,39.1124375,41.2405625,2
31,41.2405625,41.6625625,0
32,41.6625625,43.003750000000004,3
33,43.003750000000004,43.442,0
34,43.442,46.1415625,3
35,46.1415625,46.7130625,2
36,46.7130625,61.7960625,0
37,61.7960625,63.6961875,4
38,63.6961875,64.07881250000001,3
39,64.07881250000001,65.90675,0
40,65.90675,67.42318750000001,3
41,67.42318750000001,68.37506250000001,0
42,68.37506250000001,70.48762500000001,3
43,70.48762500000001,70.99656250000001,0
44,70.99656250000001,72.07937500000001,3
45,72.07937500000001,72.49287500000001,0
46,72.49287500000001,78.1555625,3
47,78.1555625,78.45512500000001,0
48,78.45512500000001,78.81375000000001,3
49,78.81375000000001,86.82225000000001,0
50,86.82225000000001,90.0725,3
51,90.0725,91.71830554236551,0
52,91.71830554236551,94.99468750000001,3
53,94.99468750000001,95.6843125,0
54,95.6843125,96.23218750000001,3
55,96.23218750000001,97.45750000000001,2
56,97.45750000000001,98.075,0
57,98.075,101.43100000000001,1
58,101.43100000000001,101.72231250000002,0
59,101.72231250000002,102.84431250000002,2
60,102.84431250000002,103.33550000000001,1
61,103.33550000000001,103.657875,0
62,103.657875,105.1404375,2
63,105.1404375,105.53025000000001,0
64,105.53025000000001,106.72368750000001,1
65,106.72368750000001,107.4795,0
66,107.4795,109.18075,1
67,109.18075,109.62512500000001,2
68,109.62512500000001,111.20275000000001,1
69,111.20275000000001,111.55912500000001,0
70,111.55912500000001,113.32300000000001,2
71,113.32300000000001,113.72712500000002,0
72,113.72712500000002,115.71587500000001,1
73,115.71587500000001,116.26206250000001,0
74,116.26206250000001,117.51125,1
75,117.51125,117.90681250000002,0
76,117.90681250000002,120.83468750000002,1
77,120.83468750000002,121.83318750000001,0
78,121.83318750000001,122.1590625,1
79,122.1590625,123.31668750000001,0
80,123.31668750000001,125.53698542424351,1
81,125.53698542424351,126.516625,0
82,126.516625,127.72504349448046,3
83,127.72504349448046,129.28943750000002,1
84,129.28943750000002,129.8131875,0
85,129.8131875,130.989125,4
86,130.989125,131.50218750000002,1
87,131.50218750000002,131.91875000000002,0
88,131.91875000000002,133.812125,3
89,133.812125,134.37633525569154,0
90,134.37633525569154,137.2038125,3
91,137.2038125,138.96856250000002,0
92,138.96856250000002,141.22593750000001,4
93,141.22593750000001,141.62675000000002,0
94,141.62675000000002,144.1641875,1
95,144.1641875,144.8344375,0
96,144.8344375,145.8859375,1
97,145.8859375,146.19093750000002,0
98,146.19093750000002,147.0736875,4
99,147.0736875,147.589,1
100,147.589,148.1038125,0
101,148.1038125,149.60487500000002,4
102,149.60487500000002,150.31412500000002,2
103,150.31412500000002,151.45725000000002,4
104,151.45725000000002,153.52475,3
105,153.52475,155.41675,2
106,155.41675,158.2564375,1
107,158.2564375,160.268875,3
108,160.268875,160.83868750000002,0
109,160.83868750000002,162.97650000000002,2
110,162.97650000000002,163.399875,3
111,163.399875,164.42112500000002,1
112,164.42112500000002,164.701375,3
113,164.701375,165.73950000000002,1
114,165.73950000000002,166.38431250000002,3
115,166.38431250000002,168.211,4
116,168.211,168.6443125,0
117,168.6443125,171.4436875,1
118,171.4436875,172.2345625,0
119,172.2345625,175.215875,1
120,175.215875,180.0,0
