,start,stop,name
0,0,0.47225,0
1,0.47225,0.9090625,1
2,0.9090625,1.7309375,2
3,1.7309375,3.6018125,1
4,3.6018125,4.126875,0
5,4.126875,4.819375,1
6,4.819375,5.6103125,0
7,5.6103125,5.87025,2
8,5.87025,7.278,1
9,7.278,8.2485,0
10,8.2485,9.062875,1
11,9.062875,9.711,0
12,9.711,11.843625,1
13,11.843625,12.7534375,0
14,12.7534375,13.2353125,1
15,13.2353125,15.6421875,0
16,15.6421875,16.5929375,1
17,16.5929375,17.099875,0
18,17.099875,17.5850625,2
19,17.5850625,18.1598125,0
20,18.1598125,19.602125,2
21,19.602125,23.1854375,1
22,23.1854375,24.172125,0
23,24.172125,25.25575,3
24,25.25575,26.4553125,0
25,26.4553125,28.27125,2
26,28.27125,29.944625,3
27,29.944625,30.341,0
28,30.341,31.3160625,1
29,31.3160625,33.17475,2
30,33.17475,33.551125,0
31,33.551125,35.107875,3
32,35.107875,35.528125,0
33,35.528125,35.8569375,3
34,35.8569375,37.321,0
35,37.321,38.0770625,3
36,38.0770625,41.10525,0
37,41.10525,41.7853125,1
38,41.7853125,43.1431875,0
39,43.1431875,44.2895625,3
40,44.2895625,48.161,0
41,48.161,49.258125,3
42,49.258125,63.02544395,0
43,63.02544395,63.7730625,3
44,63.7730625,64.3565625,0
45,64.3565625,65.0574375,2
46,65.0574375,66.75325,0
47,66.75325,69.6370625,2
48,69.6370625,70.6503125,3
49,70.6503125,72.4238125,1
50,72.4238125,73.0689375,3
51,73.0689375,73.8391875,0
52,73.8391875,76.0650625,1
53,76.0650625,76.714125,0
54,76.714125,79.5235,1
55,79.5235,79.88175,0
56,79.88175,81.225375,3
57,81.225375,82.583375,1
58,82.583375,89.3628125,0
59,89.3628125,90.4155,2
60,90.4155,91.29175,0
61,91.29175,92.1299375,4
62,92.1299375,93.48593084,0
63,93.48593084,94.5429375,1
64,94.5429375,95.4565625,0
65,95.4565625,98.30125,2
66,98.30125,99.04375,0
67,99.04375,99.477625,2
68,99.477625,100.3775,3
69,100.3775,102.3990625,2
70,102.3990625,102.88375,0
71,102.88375,103.5620625,3
72,103.5620625,104.2144375,0
73,104.2144375,105.3205,2
74,105.3205,107.862125,1
75,107.862125,110.4845,3
76,110.4845,110.866125,0
77,110.866125,111.379625,2
78,111.379625,113.9446875,0
79,113.9446875,115.1955,3
80,115.1955,120.023375,1
81,120.023375,123.3287408,0
82,123.3287408,124.6513125,1
83,124.6513125,125.8451335,0
84,125.8451335,127.123625,1
85,127.123625,139.4827827,0
86,139.4827827,139.8895625,1
87,139.8895625,144.9282045,0
88,144.9282045,150.4110625,1
89,150.4110625,151.7046882,0
90,151.7046882,152.6585625,1
91,152.6585625,158.6565,0
92,158.6565,159.0289375,1
93,159.0289375,159.8086708,0
94,159.8086708,160.27025,2
95,160.27025,162.181375,1
96,162.181375,163.9713125,3
97,163.9713125,164.373375,1
98,164.373375,165.3431706,0
99,165.3431706,167.297625,1
100,167.297625,168.23825,3
101,168.23825,168.5964375,0
102,168.5964375,170.9135,1
103,170.9135,171.627875,0
104,171.627875,173.204875,3
105,173.204875,173.856875,0
106,173.856875,175.4491875,2
107,175.4491875,176.868875,3
108,176.868875,177.966625,1
109,177.966625,179.055125,4
110,179.055125,180.153875,1
111,180.153875,182.1163125,2
112,182.1163125,183.5591875,1
113,183.5591875,183.884375,4
114,183.884375,184.311625,1
115,184.311625,185.3773885,0
116,185.3773885,187.6941559,1
117,187.6941559,210.926134,0
118,210.926134,212.3764375,3
119,212.3764375,227.7778573,0
120,227.7778573,229.1115,3
121,229.1115,232.79325,0
122,232.79325,233.365625,4
123,233.365625,233.858625,0
124,233.858625,234.2714375,1
125,234.2714375,236.9232426,0
126,236.9232426,238.4615,4
127,238.4615,239.0123125,0
128,239.0123125,241.6214375,2
129,241.6214375,242.2028125,1
130,242.2028125,242.7766875,4
131,242.7766875,243.1093125,0
132,243.1093125,244.299,4
133,244.299,244.759,1
134,244.759,245.4665,4
135,245.4665,246.69875,1
136,246.69875,247.62975,4
137,247.62975,248.754375,2
138,248.754375,249.9643125,1
139,249.9643125,250.413875,0
140,250.413875,250.9761875,4
141,250.9761875,251.6831875,3
142,251.6831875,252.917375,0
143,252.917375,253.4409375,2
144,253.4409375,254.704,0
145,254.704,256.704375,1
146,256.704375,258.012125,4
147,258.012125,258.417,1
148,258.417,261.3209375,3
149,261.3209375,262.016,0
150,262.016,262.8063125,3
151,262.8063125,265.4143005,0
152,265.4143005,267.57475,4
153,267.57475,271.2920251,0
154,271.2920251,271.6515625,1
155,271.6515625,272.488125,3
156,272.488125,275.8021567,0
157,275.8021567,276.667125,2
158,276.667125,277.440875,3
159,277.440875,278.1618271,0
160,278.1618271,279.2223125,3
161,279.2223125,279.6508125,0
162,279.6508125,280.1090625,3
163,280.1090625,280.7160625,0
164,280.7160625,282.029125,4
165,282.029125,285.4779375,3
166,285.4779375,286.0485,4
167,286.0485,298.936625,0
168,298.936625,300.032,0
