,start,stop,name
0,0.0,0.6814375,1
1,0.6814375,3.4646875,2
2,3.4646875,4.2158125,0
3,4.2158125,8.580874999999999,2
4,8.580874999999999,9.1376875,0
5,9.1376875,9.899375,2
6,9.899375,10.4024375,3
7,10.4024375,18.5105625,2
8,18.5105625,21.0245,3
9,21.0245,21.64725,2
10,21.64725,23.6989375,1
11,23.6989375,24.625,2
12,24.625,29.28675,1
13,29.28675,29.922875,0
14,29.922875,30.4254375,1
15,30.4254375,31.77525,4
16,31.77525,32.4025625,0
17,32.4025625,37.841125,4
18,37.841125,41.8025625,1
19,41.8025625,42.65214230944754,0
20,42.65214230944754,44.4043125,1
21,44.4043125,45.67375,0
22,45.67375,48.1739375,1
23,48.1739375,48.7595,0
24,48.7595,55.9004375,1
25,55.9004375,56.481812500000004,0
26,56.481812500000004,57.8996875,5
27,57.8996875,58.6785,6
28,58.6785,59.292375,5
29,59.292375,60.6084375,2
30,60.6084375,62.817437500000004,5
31,62.817437500000004,63.940937500000004,0
32,63.940937500000004,65.0392626718916,5
33,65.0392626718916,65.85706250000001,2
34,65.85706250000001,67.7283125,1
35,67.7283125,71.61425000000001,5
36,71.61425000000001,73.62931250000001,1
37,73.62931250000001,74.5694375,4
38,74.5694375,75.63218750000001,2
39,75.63218750000001,76.3779375,0
40,76.3779375,76.99325,4
41,76.99325,78.36743750000001,2
42,78.36743750000001,79.78512500000001,4
43,79.78512500000001,80.3886875,2
44,80.3886875,80.970375,0
45,80.970375,82.29350000000001,2
46,82.29350000000001,82.762375,0
47,82.762375,84.7751875,2
48,84.7751875,86.534125,7
49,86.534125,87.4871875,1
50,87.4871875,88.1494375,2
51,88.1494375,92.9661875,5
52,92.9661875,93.90887500000001,2
53,93.90887500000001,97.740125,5
54,97.740125,98.37018750000001,3
55,98.37018750000001,103.08906250000001,5
56,103.08906250000001,103.98043750000001,0
57,103.98043750000001,105.3086875,5
58,105.3086875,106.26937823168542,0
59,106.26937823168542,111.1770625,5
60,111.1770625,112.06562500000001,0
61,112.06562500000001,113.0166875,5
62,113.0166875,113.55831250000001,0
63,113.55831250000001,117.8470625,5
64,117.8470625,122.33375000000001,2
65,122.33375000000001,123.02768750000001,0
66,123.02768750000001,127.8855625,2
67,127.8855625,131.96833478211553,1
68,131.96833478211553,133.1184209334362,0
69,133.1184209334362,136.0308125,1
70,136.0308125,136.876875,0
71,136.876875,138.75762500000002,1
72,138.75762500000002,139.5464375,0
73,139.5464375,140.0306875,1
74,140.0306875,140.50650000000002,0
75,140.50650000000002,141.982,1
76,141.982,143.7740625,3
77,143.7740625,146.268875,1
78,146.268875,146.8615,0
79,146.8615,151.63075,1
80,151.63075,152.1459375,0
81,152.1459375,156.1171875,1
82,156.1171875,156.5495625,0
83,156.5495625,160.5344375,1
84,160.5344375,163.37243750000002,5
85,163.37243750000002,173.07125000000002,3
86,173.07125000000002,174.4484375,4
87,174.4484375,174.92487500000001,0
88,174.92487500000001,176.18956250000002,4
89,176.18956250000002,176.70925,0
90,176.70925,180.0,4
