,start,stop,name
0,0.0,0.5208125,0
1,0.5208125,2.1274375,1
2,2.1274375,2.5585625000000003,0
3,2.5585625000000003,5.18625,1
4,5.18625,5.6720625,0
5,5.6720625,6.987500000000001,1
6,6.987500000000001,7.401875,0
7,7.401875,10.7398125,1
8,10.7398125,11.27775,0
9,11.27775,12.744937499999999,1
10,12.744937499999999,13.184375,0
11,13.184375,17.66875,1
12,17.66875,18.2954375,0
13,18.2954375,28.165125,1
14,28.165125,29.659,0
15,29.659,41.5546875,2
16,41.5546875,42.669125,0
17,42.669125,48.08675,2
18,48.08675,48.5088125,0
19,48.5088125,50.945375,2
20,50.945375,52.362,0
21,52.362,56.729625,3
22,56.729625,57.547875,0
23,57.547875,59.6726875,3
24,59.6726875,60.1359375,0
25,60.1359375,61.1690625,3
26,61.1690625,61.77825,0
27,61.77825,67.356125,2
28,67.356125,68.3555,0
29,68.3555,70.5724375,2
30,70.5724375,71.1608125,0
31,71.1608125,74.99406250000001,2
32,74.99406250000001,75.5719375,0
33,75.5719375,80.36600000000001,2
34,80.36600000000001,82.1598125,0
35,82.1598125,89.5021875,1
36,89.5021875,90.07756250000001,0
37,90.07756250000001,96.61868750000001,1
38,96.61868750000001,97.06506250000001,0
39,97.06506250000001,98.654375,1
40,98.654375,99.15156250000001,0
41,99.15156250000001,102.9385,1
42,102.9385,103.40572978965382,0
43,103.40572978965382,105.77187500000001,1
44,105.77187500000001,106.1319375,0
45,106.1319375,108.87200000000001,1
46,108.87200000000001,109.275,0
47,109.275,125.3003125,1
48,125.3003125,125.89368750000001,0
49,125.89368750000001,128.517,1
50,128.517,130.128125,0
51,130.128125,134.976,4
52,134.976,135.428,0
53,135.428,142.2238125,4
54,142.2238125,142.7969375,0
55,142.7969375,145.8648125,4
56,145.8648125,146.36425,0
57,146.36425,146.8065,4
58,146.8065,147.22512500000002,0
59,147.22512500000002,149.4596875,4
60,149.4596875,150.3845,0
61,150.3845,155.3685625,4
62,155.3685625,155.93268750000001,0
63,155.93268750000001,158.92925,4
64,158.92925,159.37618750000001,0
65,159.37618750000001,162.8801875,4
66,162.8801875,163.36625,0
67,163.36625,165.26250000000002,4
68,165.26250000000002,166.19775,0
69,166.19775,166.695875,4
70,166.695875,168.5025,2
71,168.5025,169.1665625,0
72,169.1665625,169.8025,2
73,169.8025,172.790625,1
74,172.790625,174.9268125,2
75,174.9268125,175.55425,0
76,175.55425,176.3599375,2
77,176.3599375,176.837625,0
78,176.837625,178.3703125,2
79,178.3703125,179.1953125,0
80,179.1953125,180.0,1
