,start,stop,name
0,0.0,0.408625,0
1,0.408625,2.0768125000000004,1
2,2.0768125000000004,2.6790625,0
3,2.6790625,4.2821875,1
4,4.2821875,6.3735625,0
5,6.3735625,11.562312499999999,1
6,11.562312499999999,11.968625,0
7,11.968625,17.4025625,1
8,17.4025625,18.605625,2
9,18.605625,19.2240625,1
10,19.2240625,19.671375,2
11,19.671375,20.7011875,3
12,20.7011875,23.4973125,2
13,23.4973125,25.2084375,1
14,25.2084375,26.315875,3
15,26.315875,27.3384375,2
16,27.3384375,27.69225,1
17,27.69225,28.4361875,0
18,28.4361875,29.0405,3
19,29.0405,33.527375,1
20,33.527375,33.9615625,0
21,33.9615625,39.0280625,1
22,39.0280625,39.54675,4
23,39.54675,47.23064707870818,1
24,47.23064707870818,48.387125,4
25,48.387125,48.8549375,0
26,48.8549375,49.598875,1
27,49.598875,51.225875,4
28,51.225875,51.8919375,1
29,51.8919375,54.021625,4
30,54.021625,54.51075,1
31,54.51075,56.805875,4
32,56.805875,60.824375,1
33,60.824375,61.181875,4
34,61.181875,64.2521875,1
35,64.2521875,64.79887500000001,0
36,64.79887500000001,68.01831250000001,1
37,68.01831250000001,68.55925,0
38,68.55925,69.56218750000001,1
39,69.56218750000001,70.19193750000001,5
40,70.19193750000001,70.78843750000001,0
41,70.78843750000001,73.933125,1
42,73.933125,74.69000000000001,6
43,74.69000000000001,92.45862500000001,1
44,92.45862500000001,93.64931250000001,7
45,93.64931250000001,94.32518750000001,1
46,94.32518750000001,95.12156250000001,7
47,95.12156250000001,107.3123125,1
48,107.3123125,107.95381250000001,0
49,107.95381250000001,117.70675000000001,1
50,117.70675000000001,118.10181250000001,0
51,118.10181250000001,120.34631250000001,1
52,120.34631250000001,120.77850000000001,0
53,120.77850000000001,122.2166875,1
54,122.2166875,122.581,0
55,122.581,123.0804375,1
56,123.0804375,125.18565922459005,0
57,125.18565922459005,125.8544375,1
58,125.8544375,126.86325000000001,8
59,126.86325000000001,129.33337500000002,1
60,129.33337500000002,129.8561875,0
61,129.8561875,130.416,8
62,130.416,131.37131250000002,1
63,131.37131250000002,131.9029375,9
64,131.9029375,132.3845,1
65,132.3845,133.2055,9
66,133.2055,133.96925000000002,1
67,133.96925000000002,134.39937500000002,9
68,134.39937500000002,136.1526875,8
69,136.1526875,137.31375,1
70,137.31375,137.8594375,8
71,137.8594375,139.18425000000002,1
72,139.18425000000002,140.1516875,8
73,140.1516875,141.1914375,1
74,141.1914375,143.765125,8
75,143.765125,144.1355,1
76,144.1355,145.701375,8
77,145.701375,146.271625,1
78,146.271625,146.9956875,8
79,146.9956875,148.6580625,1
80,148.6580625,149.725375,8
81,149.725375,150.27256250000002,1
82,150.27256250000002,153.1763021516777,8
83,153.1763021516777,153.67531250000002,1
84,153.67531250000002,154.67031250000002,8
85,154.67031250000002,155.1124375,1
86,155.1124375,158.17462500000002,8
87,158.17462500000002,158.81975,1
88,158.81975,159.437,8
89,159.437,160.85068750000002,1
90,160.85068750000002,161.3396875,9
91,161.3396875,171.74718750000002,1
92,171.74718750000002,172.2905,0
93,172.2905,173.20337500000002,9
94,173.20337500000002,174.5765,1
95,174.5765,175.10862500000002,10
96,175.10862500000002,175.67725000000002,1
97,175.67725000000002,184.01122329406257,0
98,184.01122329406257,191.3740625,1
99,191.3740625,191.90243750000002,9
100,191.90243750000002,192.3045625,1
101,192.3045625,192.87825,0
102,192.87825,195.0,1
