,start,stop,name
0,0,2.3495,0
1,2.3495,3.893375,1
2,3.893375,4.946625,0
3,4.946625,5.379625,2
4,5.379625,6.2315,0
5,6.2315,6.6869375,1
6,6.6869375,7.427386427,0
7,7.427386427,7.894125,2
8,7.894125,9.48675,0
9,9.48675,10.521875,1
10,10.521875,11.05525,0
11,11.05525,11.6769375,2
12,11.6769375,13.6561875,0
13,13.6561875,15.8534375,2
14,15.8534375,16.2546875,0
15,16.2546875,16.74625,3
16,16.74625,20.2624375,0
17,20.2624375,23.7454375,2
18,23.7454375,24.64425,0
19,24.64425,25.058375,2
20,25.058375,25.4948125,3
21,25.4948125,27.5955,2
22,27.5955,28.0749375,0
23,28.0749375,30.300875,2
24,30.300875,30.6880625,3
25,30.6880625,34.981125,2
26,34.981125,35.4918125,0
27,35.4918125,38.312875,2
28,38.312875,38.9440625,3
29,38.9440625,43.63175,2
30,43.63175,44.892625,3
31,44.892625,45.755375,0
32,45.755375,47.4376875,1
33,47.4376875,47.8485,0
34,47.8485,50.8200625,2
35,50.8200625,51.44,3
36,51.44,53.35375,0
37,53.35375,56.075125,3
38,56.075125,56.4855625,0
39,56.4855625,56.8978125,1
40,56.8978125,58.008375,0
41,58.008375,60.0379375,1
42,60.0379375,62.48275,3
43,62.48275,63.589875,1
44,63.589875,63.98425,0
45,63.98425,66.303,3
46,66.303,66.5788125,0
47,66.5788125,66.96775,1
48,66.96775,67.5189375,0
49,67.5189375,69.3848125,3
50,69.3848125,69.7825,0
51,69.7825,70.8174375,3
52,70.8174375,71.3395,0
53,71.3395,72.41925,3
54,72.41925,73.3245625,0
55,73.3245625,73.778375,1
56,73.778375,74.2218125,3
57,74.2218125,79.0798125,0
58,79.0798125,80.69025,3
59,80.69025,82.06425,0
60,82.06425,83.372375,1
61,83.372375,84.2324375,0
62,84.2324375,85.8610625,1
63,85.8610625,86.2075625,3
64,86.2075625,99.0680278,0
65,99.0680278,102.560375,3
66,102.560375,103.294625,0
67,103.294625,103.6734375,0
68,103.6734375,104.082625,0
69,104.082625,105.00125,3
70,105.00125,105.5793125,0
71,105.5793125,106.5426875,1
72,106.5426875,107.1021875,0
73,107.1021875,107.8985625,1
74,107.8985625,109.35025,3
75,109.35025,110.00475,0
76,110.00475,111.3221875,3
77,111.3221875,117.334125,0
78,117.334125,118.96975,3
79,118.96975,121.0240625,0
80,121.0240625,121.5994375,1
81,121.5994375,123.2401875,3
82,123.2401875,123.6966875,0
83,123.6966875,124.563,3
84,124.563,133.93625,0
85,133.93625,135.1616875,1
86,135.1616875,137.732625,0
87,137.732625,138.6765625,3
88,138.6765625,150.5525625,0
89,150.5525625,152.5006875,1
90,152.5006875,153.26575,3
91,153.26575,153.6760625,0
92,153.6760625,154.4976875,3
93,154.4976875,160.6534375,0
94,160.6534375,162.3156875,3
95,162.3156875,162.9095625,0
96,162.9095625,163.5205625,1
97,163.5205625,188.372125,0
98,188.372125,189.790375,1
99,189.790375,191.6093125,0
100,191.6093125,193.900875,3
101,193.900875,195.1989375,0
102,195.1989375,197.288375,1
103,197.288375,198.10675,0
104,198.10675,198.6258125,2
105,198.6258125,199.0999375,0
106,199.0999375,200.18525,2
107,200.18525,200.7626875,1
108,200.7626875,201.359,0
109,201.359,204.3985,2
110,204.3985,205.3156875,0
111,205.3156875,206.4016875,1
112,206.4016875,206.92625,0
113,206.92625,207.5126875,2
114,207.5126875,208.48225,1
115,208.48225,209.078125,0
116,209.078125,211.602125,2
117,211.602125,214.5883795,0
118,214.5883795,215.0435625,1
119,215.0435625,219.1185625,2
120,219.1185625,220.292625,1
121,220.292625,222.3419591,0
122,222.3419591,223.0920625,2
123,223.0920625,223.4173125,0
124,223.4173125,223.93925,1
125,223.93925,226.3175,0
126,226.3175,227.1749375,2
127,227.1749375,234.3548269,0
128,234.3548269,234.837375,2
129,234.837375,235.9735,0
130,235.9735,236.38025,1
131,236.38025,247.1859535,0
132,247.1859535,248.382,1
133,248.382,250.3607828,0
134,250.3607828,255.0599375,2
135,255.0599375,256.6836875,0
136,256.6836875,257.0730625,1
137,257.0730625,257.361625,0
138,257.361625,257.763625,2
139,257.763625,258.35025,0
140,258.35025,258.7275625,1
141,258.7275625,259.6278523,0
142,259.6278523,260.4905,2
143,260.4905,267.4244327,0
144,267.4244327,268.4325,1
145,268.4325,271.2857116,0
146,271.2857116,271.9936875,2
147,271.9936875,272.662125,3
148,272.662125,273.4620625,0
149,273.4620625,274.537875,2
150,274.537875,276.92425,0
151,276.92425,277.83225,1
152,277.83225,278.50025,2
153,278.50025,279.055875,1
154,279.055875,280.2833125,3
155,280.2833125,280.7509375,0
156,280.7509375,282.3596875,3
157,282.3596875,282.8908125,0
158,282.8908125,285.0140625,3
159,285.0140625,287.3590625,0
160,287.3590625,289.2360625,2
161,289.2360625,289.713,3
162,289.713,290.108,2
163,290.108,290.7776875,1
164,290.7776875,291.5024375,2
165,291.5024375,292.109,1
166,292.109,292.441375,0
167,292.441375,293.517125,2
168,293.517125,294.6584375,0
169,294.6584375,295.898125,2
170,295.898125,298.3211958,0
171,298.3211958,299.349375,1
172,299.349375,300,2
