,start,stop,name
0,0,0.5300625,1
1,0.5300625,1.059125,2
2,1.059125,1.9081875,1
3,1.9081875,2.3969375,2
4,2.3969375,2.913375,3
5,2.913375,3.561,0
6,3.561,5.172625,2
7,5.172625,5.5238125,0
8,5.5238125,6.71575,2
9,6.71575,7.7184375,0
10,7.7184375,8.1203125,1
11,8.1203125,9.3054375,4
12,9.3054375,12.0138125,2
13,12.0138125,12.592375,0
14,12.592375,14.055375,2
15,14.055375,15.67452133,3
16,15.67452133,15.9979375,0
17,15.9979375,20.8710625,2
18,20.8710625,21.582125,3
19,21.582125,22.26225,1
20,22.26225,24.515375,2
21,24.515375,25.514125,0
22,25.514125,27.2503125,2
23,27.2503125,27.8093125,4
24,27.8093125,29.85014869,2
25,29.85014869,31.7185625,5
26,31.7185625,32.3436875,0
27,32.3436875,33.0475625,2
28,33.0475625,33.5190625,0
29,33.5190625,37.4706875,2
30,37.4706875,38.2555625,1
31,38.2555625,38.8245625,0
32,38.8245625,40.891,2
33,40.891,41.3805,0
34,41.3805,41.9280625,1
35,41.9280625,42.726375,0
36,42.726375,43.6821875,3
37,43.6821875,44.311625,6
38,44.311625,44.9420625,0
39,44.9420625,45.6154375,3
40,45.6154375,45.9754375,0
41,45.9754375,49.1490625,2
42,49.1490625,49.74525,1
43,49.74525,50.756375,2
44,50.756375,51.4614375,0
45,51.4614375,53.19,2
46,53.19,53.9141875,1
47,53.9141875,54.631625,0
48,54.631625,57.5535,5
49,57.5535,58.6840625,6
50,58.6840625,59.255125,0
51,59.255125,60.1354375,6
52,60.1354375,61.83412303,2
53,61.83412303,62.285875,0
54,62.285875,62.992875,1
55,62.992875,65.40015146,3
56,65.40015146,65.9961875,1
57,65.9961875,68.1785,2
58,68.1785,70.1931875,6
59,70.1931875,70.9165,2
60,70.9165,71.4869375,1
61,71.4869375,72.4985625,2
62,72.4985625,73.1373125,1
63,73.1373125,75.011875,2
64,75.011875,75.7944375,1
65,75.7944375,76.41225,0
66,76.41225,80.1641121,3
67,80.1641121,81.8208125,2
68,81.8208125,82.2764375,0
69,82.2764375,83.9145625,2
70,83.9145625,85.1505,4
71,85.1505,86.1815,0
72,86.1815,86.785875,4
73,86.785875,88.290125,5
74,88.290125,90.04297466,0
75,90.04297466,91.445375,2
76,91.445375,92.00875,4
77,92.00875,92.917625,0
78,92.917625,94.8584375,4
79,94.8584375,95.44725,0
80,95.44725,95.8279375,2
81,95.8279375,96.3261875,4
82,96.3261875,96.7793125,0
83,96.7793125,97.9503125,2
84,97.9503125,98.5254375,4
85,98.5254375,99.9091875,3
86,99.9091875,100.897875,2
87,100.897875,101.4255625,0
88,101.4255625,102.5376875,2
89,102.5376875,103.087875,0
90,103.087875,105.7805,2
91,105.7805,108.1928125,4
92,108.1928125,108.9340625,2
93,108.9340625,110.67675,5
94,110.67675,111.5659375,0
95,111.5659375,114.901,3
96,114.901,116.3759375,4
97,116.3759375,117.7181875,2
98,117.7181875,120,0
