,start,stop,name
0,0.0,4.11175,0
1,4.11175,4.5925625000000005,1
2,4.5925625000000005,5.2260625,0
3,5.2260625,6.0905000000000005,2
4,6.0905000000000005,9.400929000061865,0
5,9.400929000061865,11.6978125,1
6,11.6978125,13.351625,2
7,13.351625,17.581625,0
8,17.581625,18.019875,3
9,18.019875,19.526125,0
10,19.526125,20.2705,1
11,20.2705,20.8619375,0
12,20.8619375,21.7560625,3
13,21.7560625,22.5515,0
14,22.5515,23.7738125,1
15,23.7738125,24.30775,0
16,24.30775,24.7349375,3
17,24.7349375,25.105249999999998,0
18,25.105249999999998,25.721125,1
19,25.721125,26.2305,0
20,26.2305,27.50603695378714,3
21,27.50603695378714,28.110875,0
22,28.110875,28.558875,1
23,28.558875,30.0665,0
24,30.0665,30.5700625,1
25,30.5700625,31.404374999999998,3
26,31.404374999999998,31.9058125,0
27,31.9058125,33.12525,3
28,33.12525,39.2345625,0
29,39.2345625,43.6928125,1
30,43.6928125,44.97725,3
31,44.97725,45.502125,1
32,45.502125,46.3911875,0
33,46.3911875,47.6929375,3
34,47.6929375,48.354375,0
35,48.354375,48.7480625,1
36,48.7480625,51.68601017537995,0
37,51.68601017537995,53.0330625,1
38,53.0330625,53.787625,0
39,53.787625,57.3715625,2
40,57.3715625,60.2435625,3
41,60.2435625,60.808125000000004,2
42,60.808125000000004,65.45131250000001,0
43,65.45131250000001,66.498,3
44,66.498,67.961375,0
45,67.961375,69.58737500000001,3
46,69.58737500000001,70.635125,2
47,70.635125,75.89250000000001,0
48,75.89250000000001,76.7583125,1
49,76.7583125,78.68977105203648,3
50,78.68977105203648,79.09925000000001,1
51,79.09925000000001,80.2564375,3
52,80.2564375,80.81131250000001,0
53,80.81131250000001,81.1896875,1
54,81.1896875,84.5231875,0
55,84.5231875,85.25262500000001,2
56,85.25262500000001,86.13400000000001,0
57,86.13400000000001,86.5455625,1
58,86.5455625,88.41306250000001,0
59,88.41306250000001,89.30125000000001,2
60,89.30125000000001,90.83342583777583,0
61,90.83342583777583,92.2846875,1
62,92.2846875,95.03006250000001,0
63,95.03006250000001,99.6285,2
64,99.6285,100.366375,1
65,100.366375,104.14125000000001,0
66,104.14125000000001,104.60400000000001,1
67,104.60400000000001,120.0,0
